user_id,item_id,performance,value,portability,durability,overall_rating
1876,5194,5,4,3,3,4
1392,5346,4,5,3,3,4
1482,5312,3,5,3,4,4
1703,5031,1,4,3,3,3
542,5325,3,4,4,5,4
1419,5276,5,4,3,4,4
819,5105,5,4,5,4,4
1193,5315,4,5,5,4,4
1621,5020,3,3,4,2,3
1796,5024,1,3,3,3,2
893,5433,5,4,2,5,4
1378,5493,5,3,4,5,4
1307,5338,4,4,4,4,4
637,5288,5,5,2,3,4
1726,5254,5,5,2,3,4
812,5181,1,4,3,4,3
1429,5395,3,2,2,4,3
1163,5005,3,4,4,4,4
1204,5167,2,3,4,4,3
1633,5266,4,3,3,2,3
1248,5448,4,3,1,3,3
1982,5259,5,4,1,3,3
543,5383,4,4,4,4,4
1676,5279,5,5,2,5,4
827,5282,5,5,2,4,4
1644,5259,5,4,2,3,4
1008,5252,5,4,2,4,4
994,5435,5,3,1,5,4
1756,5353,4,4,3,3,4
326,5414,5,4,2,4,4
1429,5418,5,3,4,5,4
1515,5356,4,5,3,4,4
642,5141,3,4,5,5,4
228,5223,5,5,2,4,4
1787,5140,4,5,5,4,4
1294,5046,4,4,5,3,4
1197,5292,5,5,1,3,4
1753,5218,5,4,4,5,4
1552,5340,4,5,4,3,4
1707,5200,5,5,3,4,4
853,5201,5,5,3,5,4
367,5347,2,2,4,4,3
1381,5411,5,5,3,5,4
1214,5283,5,3,1,4,3
1928,5455,5,2,3,5,4
1080,5228,5,5,3,5,4
886,5236,5,5,1,2,3
1341,5479,5,2,1,3,3
1472,5091,3,4,5,4,4
406,5043,3,5,3,3,4
167,5141,3,3,5,4,4
937,5213,5,5,3,5,4
1437,5060,4,5,5,3,4
1782,5250,5,5,3,3,4
350,5377,3,3,2,4,3
529,5430,5,4,2,5,4
827,5260,5,5,2,5,4
750,5486,5,4,3,5,4
688,5248,5,5,3,3,4
1960,5031,2,5,4,3,4
391,5389,4,4,4,3,4
1144,5497,5,3,3,4,4
1587,5290,4,3,2,3,3
241,5254,5,5,1,3,4
732,5149,3,4,5,4,4
1130,5125,4,4,5,4,4
376,5179,3,2,3,4,3
236,5201,5,4,3,5,4
372,5441,5,4,1,5,4
1115,5125,5,5,5,4,5
1547,5128,5,3,5,3,4
764,5140,3,5,5,4,4
450,5119,3,4,5,3,4
1070,5388,2,5,3,3,3
465,5154,4,5,5,3,4
1521,5275,5,3,2,3,3
1994,5248,5,4,3,3,4
1569,5248,5,5,3,4,4
1459,5258,5,4,2,2,3
1187,5066,2,4,3,5,4
145,5184,4,4,3,4,4
257,5279,5,5,2,5,4
1673,5112,3,3,5,4,4
485,5152,5,4,4,4,4
917,5131,2,3,4,4,3
221,5212,5,4,3,4,4
1170,5357,4,3,3,3,3
886,5020,4,4,4,3,4
222,5200,5,5,4,5,5
520,5256,5,5,3,3,4
736,5293,5,4,2,4,4
1429,5140,3,4,5,4,4
673,5089,3,4,5,4,4
807,5469,5,5,4,5,5
602,5331,5,5,4,3,4
1238,5142,3,4,5,5,4
1964,5212,4,4,3,2,3
1188,5482,3,3,3,4,3
198,5303,5,3,5,5,4
1619,5045,2,5,5,3,4
1827,5287,5,5,2,5,4
253,5215,5,5,2,3,4
1856,5198,5,5,3,5,4
1306,5208,5,3,2,5,4
370,5379,3,2,3,3,3
1260,5465,4,5,2,5,4
1172,5058,3,4,5,4,4
1334,5033,2,5,4,4,4
1842,5210,5,5,3,4,4
353,5495,5,4,2,5,4
922,5086,3,4,5,2,4
1993,5381,2,3,3,5,3
947,5463,3,4,3,5,4
320,5481,5,3,3,4,4
1051,5397,3,4,3,5,4
1482,5059,2,5,4,3,4
1753,5484,4,4,3,5,4
1451,5304,5,5,4,5,5
1326,5256,5,5,3,4,4
552,5242,5,5,1,3,4
1571,5217,5,5,2,4,4
109,5340,3,4,4,4,4
1802,5242,5,4,1,3,3
303,5223,5,4,2,4,4
1635,5175,2,4,5,4,4
1429,5154,4,4,4,2,4
1248,5449,3,4,1,5,3
892,5201,5,5,3,5,4
381,5466,3,3,2,4,3
1556,5186,4,5,4,4,4
997,5404,5,4,3,5,4
1171,5278,5,5,2,5,4
488,5159,5,5,5,4,5
1967,5307,5,4,4,3,4
524,5305,4,5,5,4,4
586,5041,1,4,4,2,3
500,5009,4,5,5,4,4
1319,5163,4,3,5,5,4
586,5200,5,4,2,5,4
669,5043,3,5,4,3,4
809,5101,4,5,5,3,4
1822,5064,1,4,5,5,4
1841,5086,2,4,5,3,4
1187,5073,3,5,4,3,4
375,5418,5,2,3,5,4
495,5127,3,3,5,3,4
420,5084,2,3,5,3,3
383,5208,5,4,1,5,4
440,5128,4,4,5,4,4
831,5356,5,5,3,4,4
686,5381,3,4,3,5,4
1819,5191,4,3,4,4,4
1792,5214,5,5,3,5,4
1091,5223,5,5,3,5,4
1886,5170,3,3,5,3,4
732,5056,2,5,4,2,3
886,5319,3,5,4,5,4
1458,5278,5,5,2,4,4
1962,5367,3,3,4,4,4
1659,5038,1,5,3,3,3
371,5105,4,3,5,5,4
1276,5448,3,4,1,4,3
1312,5035,3,5,4,4,4
1238,5330,4,5,4,5,4
1288,5131,2,2,4,5,3
838,5039,3,5,5,4,4
1833,5067,4,5,5,2,4
1531,5148,4,3,5,3,4
1103,5409,5,3,1,5,4
76,5365,4,5,3,3,4
917,5232,5,5,2,3,4
1701,5283,5,3,2,5,4
1377,5310,4,5,4,4,4
855,5293,5,5,2,5,4
151,5400,5,5,4,5,5
1920,5212,4,4,3,2,3
1405,5450,5,4,2,5,4
1928,5484,4,4,3,5,4
898,5243,5,4,2,3,4
563,5411,5,4,2,5,4
1628,5494,4,2,3,4,3
1457,5255,5,5,1,3,4
585,5399,3,4,4,2,3
822,5162,2,2,5,2,3
791,5035,3,5,4,4,4
1205,5266,5,4,2,3,4
902,5291,5,4,2,4,4
1191,5041,2,4,4,3,3
1434,5433,5,4,1,5,4
1884,5124,4,4,5,3,4
952,5458,3,2,2,5,3
255,5283,5,5,2,5,4
618,5281,5,5,1,3,4
393,5354,4,3,3,4,4
1261,5039,3,5,4,4,4
357,5297,5,3,4,4,4
858,5220,5,5,2,4,4
397,5457,4,4,2,4,4
1065,5481,5,2,3,4,4
1979,5289,4,5,2,4,4
1586,5154,4,4,4,2,4
351,5205,5,5,2,4,4
1679,5171,2,5,3,4,4
1429,5454,4,3,2,4,3
1951,5417,5,4,2,5,4
374,5308,4,4,3,4,4
372,5070,3,5,5,3,4
722,5206,5,5,3,3,4
1723,5466,4,2,3,5,4
852,5248,5,5,3,4,4
1183,5216,5,5,3,4,4
179,5182,2,4,5,3,4
580,5422,5,5,4,5,5
537,5204,5,5,3,4,4
1732,5361,5,4,4,4,4
1468,5259,5,4,2,3,4
746,5423,5,5,4,5,5
1585,5465,5,4,1,5,4
660,5401,2,5,3,5,4
721,5229,5,5,3,3,4
1300,5348,4,2,4,3,3
966,5492,5,2,2,3,3
554,5328,4,4,4,3,4
524,5317,5,4,4,3,4
1730,5183,2,5,4,3,4
1075,5271,5,5,1,3,4
866,5345,4,3,2,4,3
1943,5052,3,5,4,5,4
1065,5429,5,4,2,5,4
110,5318,4,5,4,5,4
1394,5175,1,4,5,4,4
638,5253,5,5,2,4,4
352,5037,2,5,4,3,4
1694,5158,4,3,4,3,4
1235,5457,4,4,3,4,4
518,5135,4,4,3,3,4
1341,5406,5,4,2,5,4
1271,5225,5,5,2,4,4
554,5202,5,5,3,5,4
945,5249,4,4,1,4,3
744,5489,5,4,4,5,4
1474,5183,2,4,4,3,3
372,5162,2,3,5,2,3
999,5227,5,5,3,4,4
96,5398,4,4,4,4,4
101,5332,3,4,3,3,3
1078,5105,4,4,5,4,4
1108,5262,4,4,1,4,3
800,5426,5,4,3,4,4
1547,5074,1,3,3,2,2
1430,5382,4,5,3,2,4
1207,5363,4,2,3,2,3
1056,5345,3,3,2,5,3
785,5220,5,5,3,3,4
372,5106,5,4,5,4,4
1318,5403,5,5,2,5,4
1999,5470,4,4,3,5,4
1350,5385,2,4,4,5,4
342,5491,4,3,2,5,4
1175,5183,2,3,3,3,3
1115,5324,4,4,4,5,4
1219,5118,3,4,5,3,4
1728,5137,4,5,4,3,4
1002,5044,4,4,4,5,4
648,5292,5,5,2,4,4
830,5140,3,4,5,3,4
281,5286,5,3,2,3,3
696,5250,5,5,1,3,4
500,5343,3,4,4,3,4
741,5228,5,5,3,3,4
51,5381,2,3,4,4,3
787,5360,4,4,3,3,4
611,5178,5,4,4,3,4
674,5048,2,5,5,5,4
365,5256,5,5,3,3,4
776,5172,4,4,4,4,4
1751,5042,1,4,4,3,3
1032,5156,3,3,5,2,3
302,5496,4,3,1,4,3
1960,5470,4,4,4,5,4
362,5169,4,4,4,2,4
1635,5155,3,3,5,3,4
1292,5302,5,4,5,5,5
59,5083,4,5,5,4,4
595,5486,5,4,3,5,4
361,5399,2,3,3,2,2
54,5036,3,5,4,4,4
741,5459,3,3,2,4,3
1634,5175,3,5,5,5,4
1165,5016,2,4,3,3,3
1116,5463,3,4,3,5,4
1997,5460,4,2,2,5,3
444,5041,2,4,4,3,3
960,5265,5,4,1,2,3
1528,5069,1,4,4,3,3
823,5286,5,4,1,3,3
1229,5196,5,5,4,5,5
990,5259,5,3,2,3,3
1976,5236,5,5,2,2,4
1362,5302,5,4,5,5,5
253,5207,5,5,2,5,4
1253,5216,5,5,2,4,4
1639,5412,5,4,2,5,4
3,5396,2,4,4,4,4
1429,5167,3,3,4,4,4
1238,5327,4,3,5,4,4
714,5035,1,5,4,3,3
1758,5280,5,4,2,4,4
386,5011,3,5,5,5,4
487,5171,3,4,3,4,4
774,5200,5,5,3,5,4
367,5470,4,3,2,5,4
1358,5362,4,4,5,3,4
384,5484,3,5,3,5,4
1120,5489,5,4,3,3,4
1828,5172,4,4,3,3,4
1414,5123,2,3,5,3,3
1466,5128,4,4,5,4,4
1204,5384,2,3,2,5,3
50,5379,3,3,4,4,4
825,5211,5,5,3,4,4
1504,5455,5,3,3,5,4
208,5296,4,5,1,3,3
833,5166,2,4,5,3,4
307,5447,5,3,4,5,4
1633,5313,4,5,4,3,4
1986,5087,2,5,5,3,4
375,5394,3,3,3,3,3
1919,5185,4,3,4,2,3
372,5153,5,2,4,3,4
244,5252,5,4,2,4,4
595,5419,5,4,2,5,4
1999,5195,5,4,3,4,4
1099,5435,5,4,2,5,4
755,5321,4,3,4,4,4
1434,5297,5,3,4,5,4
486,5038,2,5,4,4,4
947,5416,5,4,2,4,4
1138,5465,4,4,1,5,4
1197,5232,5,5,2,3,4
392,5115,4,3,5,4,4
994,5165,4,1,4,3,3
1096,5177,2,4,5,3,4
1802,5419,4,4,2,4,4
579,5114,2,5,4,3,4
1736,5303,5,4,5,5,5
1703,5019,2,4,5,4,4
269,5239,5,4,2,5,4
892,5198,5,5,4,5,5
994,5159,4,4,5,3,4
326,5420,5,4,2,5,4
1437,5004,4,4,4,5,4
1917,5254,5,5,2,3,4
333,5460,5,3,2,5,4
605,5170,4,3,4,3,4
375,5276,4,4,2,5,4
78,5080,4,5,5,3,4
135,5346,5,4,3,3,4
1710,5334,4,3,4,4,4
941,5379,3,3,4,4,4
1673,5181,2,4,3,4,3
1229,5210,5,4,2,3,4
1654,5199,5,5,3,5,4
373,5032,3,5,5,3,4
882,5428,5,2,2,4,3
1480,5123,3,3,5,3,4
513,5082,1,4,5,4,4
919,5157,3,5,3,3,4
1671,5396,3,4,3,4,4
1707,5259,5,4,1,3,3
1491,5077,2,5,4,3,4
1254,5476,5,2,3,5,4
988,5246,5,4,2,3,4
1695,5100,2,5,5,3,4
1365,5045,1,4,5,2,3
680,5164,4,4,5,2,4
1416,5009,3,5,5,5,4
1744,5357,4,3,2,3,3
382,5073,2,5,4,2,3
1756,5161,3,4,4,4,4
1481,5090,1,5,5,3,4
563,5476,5,3,3,5,4
1671,5014,1,4,4,2,3
321,5216,5,5,2,3,4
387,5328,3,4,3,3,3
12,5029,1,4,5,5,4
1628,5460,3,3,3,4,3
1675,5255,5,5,1,3,4
882,5347,2,3,4,5,4
1,5364,3,5,3,2,3
357,5373,2,3,3,3,3
1668,5031,2,5,4,4,4
388,5344,3,5,5,3,4
1719,5370,3,3,4,4,4
418,5070,4,5,5,2,4
284,5258,5,4,2,3,4
295,5212,5,4,3,2,4
755,5204,5,5,3,3,4
1111,5433,5,5,2,5,4
371,5043,2,4,2,2,2
408,5065,2,5,5,2,4
60,5373,3,3,4,4,4
425,5105,4,4,5,4,4
1131,5055,2,4,4,4,4
434,5059,3,5,4,4,4
353,5094,1,4,4,5,4
1482,5491,3,4,1,4,3
1659,5434,5,4,1,5,4
562,5282,5,5,1,5,4
1206,5031,2,5,4,3,4
1926,5099,3,5,5,3,4
288,5278,4,5,1,5,4
22,5069,3,4,5,4,4
925,5033,3,5,5,3,4
781,5017,4,5,3,2,4
1807,5444,3,3,1,4,3
1415,5189,3,2,4,3,3
137,5387,4,2,2,5,3
1228,5229,5,5,2,4,4
1960,5320,4,4,3,4,4
1969,5374,3,4,4,4,4
355,5288,5,4,1,2,3
1513,5080,4,5,4,3,4
563,5170,3,4,4,3,4
983,5355,4,5,3,3,4
1197,5214,5,5,3,5,4
1491,5208,5,4,2,5,4
1960,5094,1,5,4,4,4
1848,5222,5,5,4,3,4
238,5246,5,4,2,3,4
902,5455,5,2,2,4,3
371,5017,4,5,3,2,4
928,5025,1,5,5,2,3
837,5131,3,3,4,4,4
1948,5452,4,3,1,3,3
428,5193,3,5,3,3,4
445,5189,3,3,5,2,3
163,5401,3,4,3,4,4
714,5004,3,3,4,3,3
511,5085,2,5,5,3,4
463,5172,5,5,4,4,4
59,5072,2,5,3,4,4
1324,5151,4,4,4,3,4
731,5263,4,5,1,3,3
1782,5234,5,4,2,3,4
354,5173,4,3,3,4,4
423,5178,4,4,4,3,4
524,5138,3,3,5,4,4
720,5310,4,4,5,4,4
1880,5220,5,5,2,3,4
1216,5251,5,5,2,5,4
1604,5335,3,4,5,4,4
1950,5092,3,5,5,3,4
947,5452,4,3,1,3,3
601,5491,4,4,2,5,4
400,5127,3,3,5,3,4
1718,5447,5,3,4,4,4
1915,5144,3,4,5,4,4
1018,5339,4,4,4,3,4
354,5441,5,3,2,5,4
1486,5142,3,4,5,3,4
242,5194,5,5,3,5,4
707,5471,5,4,4,5,4
374,5051,1,5,3,2,3
820,5137,4,5,3,3,4
1351,5381,3,4,4,4,4
957,5235,5,3,1,3,3
700,5026,3,4,5,2,4
700,5088,3,4,4,3,4
700,5393,3,5,4,3,4
530,5066,1,3,3,3,2
7,5086,3,4,5,3,4
1278,5491,4,4,1,5,4
497,5039,2,5,4,3,4
1671,5115,4,3,4,4,4
1798,5236,5,5,1,2,3
741,5017,4,5,4,3,4
1206,5101,4,4,5,3,4
1017,5405,5,3,2,5,4
381,5170,3,3,4,4,4
399,5218,5,4,3,5,4
1080,5275,5,4,3,3,4
1031,5445,5,2,3,5,4
376,5460,3,3,2,4,3
617,5138,3,4,5,4,4
1374,5446,5,4,3,4,4
1316,5100,2,4,5,2,3
1223,5050,4,5,4,4,4
1003,5202,5,5,3,5,4
324,5495,5,4,2,5,4
1424,5392,4,3,4,2,3
563,5459,3,3,2,4,3
542,5403,5,4,2,5,4
1244,5206,5,5,3,3,4
1239,5293,5,4,1,4,4
1602,5235,5,4,1,3,3
646,5393,3,4,3,3,3
1031,5094,1,4,4,3,3
131,5379,3,3,4,4,4
562,5209,5,4,2,4,4
952,5332,3,4,3,3,3
406,5150,4,4,4,4,4
586,5042,1,4,3,3,3
1953,5144,4,4,5,4,4
378,5407,5,3,2,5,4
1356,5094,1,4,3,3,3
1472,5402,4,4,3,4,4
754,5142,3,4,5,3,4
1573,5085,2,5,4,3,4
436,5056,2,5,3,3,3
1399,5230,5,5,3,4,4
1374,5380,4,4,2,2,3
1008,5239,5,4,2,5,4
658,5221,5,4,2,2,3
366,5236,5,5,1,3,4
609,5046,3,4,5,2,4
1947,5195,5,5,4,5,5
1478,5262,5,4,2,5,4
983,5298,5,4,5,5,5
1806,5197,5,5,3,4,4
1429,5092,2,3,3,2,2
1559,5015,2,5,5,4,4
1086,5397,3,5,4,4,4
1710,5437,5,4,1,5,4
1492,5312,2,4,3,4,3
380,5070,3,3,5,2,3
278,5215,5,5,3,3,4
936,5390,2,5,4,4,4
1488,5189,3,3,5,2,3
1096,5126,3,4,3,4,4
476,5072,2,5,4,3,4
260,5281,5,5,2,2,4
1192,5363,5,3,4,3,4
1361,5371,4,4,3,2,3
1841,5057,3,5,4,4,4
1593,5153,4,3,4,4,4
1228,5198,5,5,2,5,4
99,5094,2,4,5,5,4
1099,5437,5,4,2,5,4
36,5350,4,5,4,2,4
1075,5196,5,5,3,5,4
368,5198,5,5,2,4,4
372,5435,5,5,1,5,4
1126,5449,3,4,1,5,3
1132,5071,2,4,4,4,4
64,5053,2,5,4,3,4
158,5297,5,4,5,5,5
711,5230,5,5,3,4,4
538,5326,5,4,4,5,4
1861,5313,3,5,4,3,4
314,5473,4,4,2,5,4
1605,5411,5,4,2,5,4
363,5118,2,4,5,3,4
1091,5225,5,5,3,4,4
1433,5287,5,5,2,4,4
1301,5389,5,5,3,4,4
1534,5263,5,5,2,3,4
356,5358,4,4,2,2,3
764,5066,1,4,3,4,3
1114,5374,3,4,4,5,4
152,5191,3,2,4,2,3
452,5084,3,3,5,4,4
386,5050,3,5,4,4,4
906,5160,3,3,5,3,4
934,5402,4,4,4,4,4
1351,5033,3,5,5,3,4
1938,5094,2,5,5,4,4
1589,5286,5,4,1,3,3
581,5279,5,5,2,5,4
859,5204,5,5,4,3,4
357,5374,3,4,3,4,4
1087,5299,5,4,5,5,5
1416,5357,4,3,3,4,4
700,5399,3,3,3,3,3
426,5142,3,5,5,5,4
71,5049,1,4,4,3,3
1818,5328,4,4,4,3,4
1207,5160,3,3,5,3,4
1070,5379,4,3,5,4,4
1753,5495,5,4,3,5,4
586,5084,2,4,5,3,4
1647,5033,2,5,5,4,4
799,5484,4,5,4,5,4
477,5072,2,5,4,4,4
1995,5438,5,4,1,5,4
1742,5350,5,4,3,3,4
1352,5045,2,4,5,4,4
567,5336,4,4,4,4,4
1126,5426,5,4,3,4,4
717,5010,3,4,4,4,4
1450,5259,5,3,2,2,3
495,5152,5,3,4,3,4
1887,5381,3,4,4,5,4
1601,5181,2,4,4,4,4
1313,5237,5,4,2,4,4
1314,5061,2,5,4,4,4
513,5072,1,5,4,4,4
156,5355,3,5,2,3,3
443,5184,3,4,3,4,4
1012,5084,3,5,5,4,4
1150,5215,5,5,2,3,4
1695,5347,3,3,4,5,4
1035,5384,2,3,2,4,3
1430,5323,5,3,3,3,4
1876,5415,5,2,4,5,4
1090,5163,4,4,5,5,4
254,5257,5,5,2,4,4
799,5195,5,4,3,4,4
114,5165,4,2,4,3,3
616,5002,3,4,5,5,4
561,5296,5,5,2,4,4
1641,5310,4,5,3,3,4
1361,5414,5,3,1,4,3
1534,5288,5,5,2,3,4
280,5278,5,5,2,5,4
1234,5348,4,4,4,3,4
1691,5141,3,5,5,4,4
938,5276,4,4,1,4,3
232,5225,5,5,3,4,4
958,5385,2,4,3,4,3
276,5271,5,5,2,3,4
365,5232,5,5,2,3,4
968,5091,4,4,5,2,4
412,5045,2,4,5,2,3
401,5035,3,5,5,4,4
1530,5227,5,5,2,3,4
1887,5345,4,4,3,5,4
1111,5436,5,5,1,5,4
1772,5331,5,4,5,3,4
1510,5214,5,5,3,5,4
380,5254,5,5,1,2,3
130,5139,4,4,5,3,4
376,5038,2,5,4,3,4
1977,5154,5,4,5,3,4
1476,5289,5,5,2,4,4
1975,5251,5,5,2,4,4
1433,5412,5,4,2,5,4
1919,5087,2,5,5,3,4
1933,5044,4,3,4,5,4
461,5100,1,4,4,3,3
933,5148,4,4,5,3,4
1394,5332,3,4,2,3,3
357,5079,2,4,4,4,4
1968,5367,4,3,3,3,3
1223,5184,3,4,3,5,4
1435,5162,2,3,5,3,3
561,5207,5,4,3,5,4
1675,5438,5,4,1,5,4
982,5267,5,4,3,3,4
1735,5055,1,4,3,4,3
1369,5169,4,4,4,3,4
1023,5457,4,5,3,4,4
367,5182,2,3,5,2,3
393,5253,5,5,1,3,4
1247,5243,5,3,2,2,3
907,5048,2,5,5,5,4
1519,5230,5,5,3,4,4
1000,5451,5,4,3,4,4
182,5188,2,4,5,4,4
843,5270,5,5,3,4,4
766,5158,3,3,4,3,3
480,5118,3,4,5,3,4
966,5446,5,4,3,4,4
1723,5443,5,4,2,5,4
1261,5076,2,5,4,3,4
208,5210,5,4,2,3,4
359,5473,3,3,1,5,3
1283,5419,5,5,3,5,4
587,5295,5,5,3,3,4
1361,5226,5,5,2,3,4
1815,5208,5,3,1,4,3
1730,5325,4,5,3,5,4
1886,5395,3,2,3,4,3
911,5199,5,4,3,4,4
1840,5099,3,5,5,4,4
731,5269,5,5,2,3,4
347,5210,5,4,1,2,3
1213,5103,4,4,5,4,4
1217,5378,3,4,4,3,4
1095,5300,5,3,5,5,4
530,5044,3,3,3,3,3
599,5046,4,3,5,3,4
307,5195,5,5,2,4,4
553,5445,5,3,4,5,4
561,5292,5,5,2,4,4
1641,5354,4,3,2,4,3
537,5226,5,5,3,3,4
343,5446,5,4,2,5,4
1510,5454,3,4,1,4,3
1657,5384,3,2,3,5,3
476,5148,4,4,5,3,4
310,5412,5,4,3,5,4
17,5382,5,5,3,3,4
738,5099,3,5,5,4,4
1997,5486,5,4,3,4,4
625,5205,5,5,3,5,4
1659,5002,3,4,4,4,4
391,5041,1,3,4,2,2
398,5067,3,3,4,2,3
1482,5387,4,2,2,4,3
1450,5201,5,5,3,5,4
334,5197,5,4,2,5,4
461,5061,4,5,4,3,4
1492,5206,5,4,3,3,4
1214,5310,4,4,4,3,4
145,5313,3,5,4,4,4
820,5091,4,4,5,3,4
97,5400,4,4,4,5,4
165,5159,4,4,5,3,4
20,5078,4,5,4,4,4
808,5152,4,4,4,3,4
197,5373,2,2,3,4,3
723,5118,3,3,5,3,4
493,5094,1,5,4,5,4
994,5101,3,4,5,2,4
1329,5183,3,5,3,3,4
696,5247,5,5,2,4,4
1277,5099,3,5,5,4,4
46,5008,4,5,5,4,4
1334,5139,3,4,5,4,4
882,5328,3,5,4,3,4
1850,5206,5,4,2,3,4
1297,5066,2,4,4,4,4
735,5136,3,3,5,4,4
1045,5267,5,3,2,2,3
1696,5330,4,5,5,5,5
1017,5141,3,4,5,4,4
1146,5083,4,5,5,3,4
1482,5112,5,3,5,4,4
942,5177,2,3,5,3,3
1345,5146,4,5,5,4,4
1915,5263,4,4,2,3,3
431,5038,4,5,5,4,4
187,5165,4,3,5,2,4
1411,5089,3,5,5,4,4
1105,5480,4,3,3,4,4
718,5164,3,4,5,3,4
1284,5138,4,4,5,5,4
1542,5481,5,3,2,5,4
376,5484,3,4,3,5,4
622,5350,5,4,5,4,4
1017,5145,3,4,5,4,4
893,5429,5,5,2,4,4
1827,5282,5,5,2,5,4
1274,5102,4,5,4,4,4
225,5268,5,5,2,3,4
1617,5455,5,2,3,4,4
1430,5179,3,2,3,4,3
1367,5004,4,4,4,5,4
201,5242,5,4,1,4,4
386,5268,5,5,2,2,4
281,5263,4,5,2,3,4
201,5296,4,4,2,4,4
363,5303,4,3,5,5,4
1315,5134,3,4,5,3,4
1634,5162,3,3,5,3,4
521,5355,4,5,4,3,4
369,5310,4,4,4,3,4
379,5036,2,4,4,2,3
1446,5159,4,4,5,3,4
1003,5204,5,5,4,3,4
247,5275,4,4,3,3,4
1241,5049,2,4,4,3,3
27,5065,3,5,5,3,4
1029,5309,5,5,4,4,4
197,5341,3,4,4,3,4
1155,5178,5,5,4,2,4
1325,5338,3,5,5,3,4
567,5298,5,4,5,5,5
371,5069,1,3,4,2,2
646,5313,3,5,4,3,4
704,5385,3,4,4,5,4
706,5065,3,5,5,3,4
1250,5394,3,3,3,4,3
1029,5373,2,2,3,3,2
571,5204,5,5,4,3,4
747,5233,5,5,3,4,4
1126,5234,5,4,2,3,4
1155,5169,5,4,4,3,4
1394,5170,3,3,3,3,3
249,5223,5,5,2,5,4
686,5326,5,5,4,5,5
1138,5043,2,5,4,3,4
1669,5375,3,4,3,4,4
97,5053,2,5,4,4,4
1124,5163,4,4,5,5,4
749,5262,5,5,2,4,4
271,5253,5,5,1,3,4
1,5066,2,4,4,4,4
583,5017,3,5,4,3,4
959,5498,4,3,2,4,3
555,5467,5,4,1,5,4
146,5390,2,4,4,4,4
785,5213,5,5,4,5,5
1587,5470,4,3,3,4,4
1336,5231,5,5,2,3,4
640,5278,4,5,1,5,4
1584,5162,3,4,5,2,4
751,5083,3,5,4,4,4
1717,5252,5,3,2,4,4
1295,5341,4,5,5,4,4
398,5493,5,3,3,5,4
270,5263,5,4,2,2,3
1070,5381,2,4,4,5,4
1512,5235,5,3,2,3,3
967,5040,2,5,4,4,4
1902,5096,2,5,4,3,4
409,5050,3,5,4,5,4
581,5284,5,5,3,4,4
817,5196,5,5,3,5,4
879,5097,1,3,5,3,3
1724,5070,4,5,5,2,4
1203,5082,2,3,5,4,4
1345,5103,5,4,5,4,4
1018,5055,2,4,5,4,4
1444,5217,5,5,3,5,4
874,5075,2,4,5,3,4
519,5403,5,4,2,5,4
268,5195,5,5,4,5,5
563,5379,4,2,3,3,3
1249,5183,3,4,4,4,4
1535,5220,5,5,2,3,4
1126,5141,3,4,5,4,4
439,5155,4,4,5,3,4
293,5282,5,5,2,4,4
599,5149,4,5,5,4,4
1559,5156,1,3,5,3,3
1888,5116,3,3,3,4,3
1361,5468,4,3,2,4,3
672,5375,3,3,3,4,3
1301,5189,3,3,5,2,3
202,5200,5,5,3,5,4
367,5290,4,3,1,4,3
668,5402,4,4,4,4,4
1492,5250,5,5,2,3,4
79,5075,2,4,5,3,4
1644,5267,5,4,2,3,4
157,5143,3,5,5,4,4
1788,5233,5,5,2,3,4
124,5384,2,3,3,4,3
1224,5365,4,4,2,3,3
240,5202,5,5,4,5,5
990,5495,5,4,2,5,4
1586,5235,5,3,2,3,3
1334,5108,5,4,5,5,5
1017,5100,1,4,4,2,3
917,5258,5,4,2,2,3
236,5266,5,4,2,2,3
1880,5199,5,4,3,5,4
900,5358,4,4,4,3,4
1124,5068,2,5,5,5,4
1195,5288,5,4,2,3,4
1552,5306,5,3,5,5,4
1325,5082,1,4,5,4,4
1821,5287,5,5,2,4,4
1508,5055,1,3,3,4,3
1845,5464,4,4,3,3,4
215,5231,5,5,2,4,4
516,5296,5,4,1,3,3
1353,5101,3,5,5,4,4
836,5096,4,5,5,3,4
19,5077,3,5,5,4,4
20,5034,2,5,5,3,4
1857,5266,4,4,2,3,3
299,5294,4,5,3,3,4
237,5241,5,4,2,3,4
1496,5215,5,4,1,3,3
212,5296,5,4,2,3,4
617,5435,5,4,1,5,4
1874,5128,5,4,5,4,4
1125,5246,4,4,2,3,3
647,5285,5,5,2,5,4
432,5038,3,5,4,4,4
1821,5276,4,5,3,5,4
610,5283,5,4,2,5,4
1008,5213,5,5,3,5,4
1341,5106,4,4,5,5,4
1489,5073,2,5,4,1,3
1456,5357,4,3,3,4,4
917,5239,5,4,2,4,4
1372,5109,4,4,5,4,4
1547,5017,4,5,3,3,4
1103,5189,1,2,4,2,2
1081,5194,5,5,3,5,4
316,5467,5,4,2,5,4
1371,5377,5,3,3,4,4
210,5285,5,5,2,5,4
1838,5154,4,5,4,3,4
1013,5334,5,4,4,5,4
202,5262,5,4,1,5,4
1619,5092,4,4,5,4,4
1113,5190,2,4,4,3,3
406,5131,3,3,4,4,4
1475,5403,5,5,2,5,4
398,5260,4,4,1,4,3
1954,5363,4,4,4,3,4
780,5397,2,4,3,5,4
687,5343,3,4,5,4,4
1811,5070,4,5,5,2,4
469,5095,3,5,5,3,4
982,5255,5,5,2,3,4
